event-id,timestamp,location-long,location-lat,behavioural-classification,ground-speed,heading,height-raw,manually-marked-outlier,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#behaviour,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#deployment-special-event,http://vocabulary.movebank.org/extended/raptor-workshop/attributes#migration-state,visible,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
76371185,2010-05-18 13:00:00.000,-107.55317,53.68617,,0.0,80.0,"605",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-18 06:00:00.000
76371186,2010-05-18 14:00:00.000,-107.55317,53.68617,,0.0,195.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-18 07:00:00.000
76371187,2010-05-18 15:00:00.000,-107.55317,53.68617,,0.0,310.0,"604",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-18 08:00:00.000
76371188,2010-05-18 16:00:00.000,-107.55317,53.68617,,0.0,356.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-18 09:00:00.000
76371189,2010-05-18 17:00:00.000,-107.55317,53.68617,,0.0,258.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-18 10:00:00.000
76371190,2010-05-18 19:00:00.000,-107.5325,53.67783,,29.0,61.0,"711",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332732.8892227475,5950657.050029043,"13N","Pacific Standard Time",2010-05-18 12:00:00.000
76371191,2010-05-18 20:00:00.000,-107.587,53.65733,,56.0,11.0,"769",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329050.9931996813,5948506.660120237,"13N","Pacific Standard Time",2010-05-18 13:00:00.000
76371192,2010-05-18 21:00:00.000,-107.6025,53.67767,,45.0,227.0,"640",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",328109.7974693413,5950806.25753057,"13N","Pacific Standard Time",2010-05-18 14:00:00.000
76371193,2010-05-18 22:00:00.000,-107.57583,53.6445,,0.0,66.0,"646",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",329737.25495228515,5947052.900902084,"13N","Pacific Standard Time",2010-05-18 15:00:00.000
76371194,2010-05-18 23:00:00.000,-107.51033,53.67033,,0.0,80.0,"635",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",334167.43356204533,5949770.938483772,"13N","Pacific Standard Time",2010-05-18 16:00:00.000
76371195,2010-05-19 00:00:00.000,-107.624,53.6845,,31.0,17.0,"769",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",326718.10833665554,5951618.096889495,"13N","Pacific Standard Time",2010-05-18 17:00:00.000
76371196,2010-05-19 01:00:00.000,-107.63867,53.65717,,0.0,159.0,"586",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325636.6890809438,5948614.343232611,"13N","Pacific Standard Time",2010-05-18 18:00:00.000
76371197,2010-05-19 02:00:00.000,-107.63867,53.65717,,0.0,319.0,"590",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325636.6890809438,5948614.343232611,"13N","Pacific Standard Time",2010-05-18 19:00:00.000
76371198,2010-05-19 03:00:00.000,-107.63883,53.65717,,0.0,262.0,"595",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325626.11850480514,5948614.735642532,"13N","Pacific Standard Time",2010-05-18 20:00:00.000
76371199,2010-05-19 04:00:00.000,-107.643,53.66,,0.0,358.0,"542",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325362.3264647927,5948939.720738037,"13N","Pacific Standard Time",2010-05-18 21:00:00.000
76371200,2010-05-19 05:00:00.000,-107.64267,53.66067,,0.0,217.0,"552",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325386.8972942443,5949013.426856212,"13N","Pacific Standard Time",2010-05-18 22:00:00.000
76371201,2010-05-19 06:00:00.000,-107.64283,53.66,,0.0,267.0,"579",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325373.55693735695,5948939.303156724,"13N","Pacific Standard Time",2010-05-18 23:00:00.000
76371202,2010-05-19 07:00:00.000,-107.64317,53.66033,,0.0,106.0,"581",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325352.46082265634,5948976.8405925995,"13N","Pacific Standard Time",2010-05-19 00:00:00.000
76371203,2010-05-19 08:00:00.000,-107.64283,53.66017,,0.0,214.0,"584",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325374.2599403419,5948958.210375891,"13N","Pacific Standard Time",2010-05-19 01:00:00.000
76371204,2010-05-19 09:00:00.000,-107.643,53.66017,,0.0,131.0,"587",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325363.029513034,5948958.627956432,"13N","Pacific Standard Time",2010-05-19 02:00:00.000
76371205,2010-05-19 10:00:00.000,-107.64283,53.66017,,0.0,181.0,"589",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325374.2599403419,5948958.210375891,"13N","Pacific Standard Time",2010-05-19 03:00:00.000
76371206,2010-05-19 11:00:00.000,-107.643,53.66033,,0.0,178.0,"589",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325363.6912069126,5948976.422985902,"13N","Pacific Standard Time",2010-05-19 04:00:00.000
76371207,2010-05-19 12:00:00.000,-107.64283,53.66017,,0.0,129.0,"591",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325374.2599403419,5948958.210375891,"13N","Pacific Standard Time",2010-05-19 05:00:00.000
76371208,2010-05-19 13:00:00.000,-107.64317,53.66017,,0.0,185.0,"591",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325351.79908618337,5948959.045563855,"13N","Pacific Standard Time",2010-05-19 06:00:00.000
76371209,2010-05-19 14:00:00.000,-107.643,53.66017,,0.0,5.0,"594",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325363.029513034,5948958.627956432,"13N","Pacific Standard Time",2010-05-19 07:00:00.000
76371210,2010-05-19 15:00:00.000,-107.64317,53.66017,,0.0,337.0,"583",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325351.79908618337,5948959.045563855,"13N","Pacific Standard Time",2010-05-19 08:00:00.000
76371211,2010-05-19 16:00:00.000,-107.643,53.66017,,0.0,101.0,"594",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",325363.029513034,5948958.627956432,"13N","Pacific Standard Time",2010-05-19 09:00:00.000
76371212,2010-05-19 17:00:00.000,-107.57233,53.66783,,0.0,131.0,"599",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",330062.4557564971,5949639.3060405,"13N","Pacific Standard Time",2010-05-19 10:00:00.000
76371213,2010-05-19 18:00:00.000,-107.55467,53.6945,,47.0,210.0,"748",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331335.5451511515,5952563.513904839,"13N","Pacific Standard Time",2010-05-19 11:00:00.000
76371214,2010-05-19 19:00:00.000,-107.55317,53.68617,,0.0,41.0,"592",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 12:00:00.000
76371215,2010-05-19 20:00:00.000,-107.553,53.68633,,0.0,299.0,"593",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331413.13100896636,5951650.869959642,"13N","Pacific Standard Time",2010-05-19 13:00:00.000
76371216,2010-05-19 21:00:00.000,-107.55317,53.68617,,0.0,147.0,"598",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 14:00:00.000
76371217,2010-05-19 22:00:00.000,-107.55333,53.68583,,0.0,301.0,"599",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331389.34557085065,5951596.041949807,"13N","Pacific Standard Time",2010-05-19 15:00:00.000
76371218,2010-05-19 23:00:00.000,-107.55317,53.68617,,0.0,267.0,"599",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 16:00:00.000
76371219,2010-05-20 00:00:00.000,-107.55317,53.68617,,0.0,165.0,"599",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 17:00:00.000
76371220,2010-05-20 01:00:00.000,-107.55317,53.68617,,0.0,195.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 18:00:00.000
76371221,2010-05-20 02:00:00.000,-107.55317,53.68617,,0.0,273.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 19:00:00.000
76371222,2010-05-20 03:00:00.000,-107.553,53.68633,,0.0,72.0,"597",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331413.13100896636,5951650.869959642,"13N","Pacific Standard Time",2010-05-19 20:00:00.000
76371223,2010-05-20 04:00:00.000,-107.55317,53.686,,0.0,71.0,"597",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331400.58854127943,5951614.570067387,"13N","Pacific Standard Time",2010-05-19 21:00:00.000
76371224,2010-05-20 05:00:00.000,-107.55317,53.68633,,0.0,299.0,"597",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.90730849595,5951651.273221608,"13N","Pacific Standard Time",2010-05-19 22:00:00.000
76371225,2010-05-20 06:00:00.000,-107.55317,53.68617,,0.0,246.0,"591",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-19 23:00:00.000
76371226,2010-05-20 07:00:00.000,-107.55317,53.68617,,0.0,249.0,"591",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 00:00:00.000
76371227,2010-05-20 08:00:00.000,-107.55317,53.68617,,0.0,188.0,"591",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 01:00:00.000
76371228,2010-05-20 09:00:00.000,-107.553,53.68617,,0.0,10.0,"590",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331412.49164858036,5951633.074490022,"13N","Pacific Standard Time",2010-05-20 02:00:00.000
76371229,2010-05-20 10:00:00.000,-107.55317,53.68617,,0.0,199.0,"591",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 03:00:00.000
76371230,2010-05-20 12:00:00.000,-107.55317,53.68617,,0.0,327.0,"593",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 05:00:00.000
76371231,2010-05-20 13:00:00.000,-107.55317,53.68617,,0.0,195.0,"586",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 06:00:00.000
76371232,2010-05-20 14:00:00.000,-107.553,53.68633,,0.0,186.0,"608",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331413.13100896636,5951650.869959642,"13N","Pacific Standard Time",2010-05-20 07:00:00.000
76371233,2010-05-20 15:00:00.000,-107.553,53.68617,,0.0,313.0,"607",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331412.49164858036,5951633.074490022,"13N","Pacific Standard Time",2010-05-20 08:00:00.000
76371234,2010-05-20 17:00:00.000,-107.55317,53.68617,,0.0,19.0,"606",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 10:00:00.000
76371235,2010-05-20 18:00:00.000,-107.553,53.68583,,0.0,64.0,"603",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331411.1330121626,5951595.259118355,"13N","Pacific Standard Time",2010-05-20 11:00:00.000
76371236,2010-05-20 19:00:00.000,-107.55333,53.68633,,0.0,319.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331391.3438261047,5951651.6527868295,"13N","Pacific Standard Time",2010-05-20 12:00:00.000
76371237,2010-05-20 20:00:00.000,-107.553,53.68617,,0.0,45.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331412.49164858036,5951633.074490022,"13N","Pacific Standard Time",2010-05-20 13:00:00.000
76371238,2010-05-20 21:00:00.000,-107.55317,53.68617,,0.0,352.0,"603",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 14:00:00.000
76371239,2010-05-21 00:00:00.000,-107.55317,53.686,,0.0,353.0,"625",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331400.58854127943,5951614.570067387,"13N","Pacific Standard Time",2010-05-20 17:00:00.000
76371240,2010-05-21 01:00:00.000,-107.55317,53.68617,,0.0,36.0,"608",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 18:00:00.000
76371241,2010-05-21 03:00:00.000,-107.55317,53.68633,,0.0,14.0,"605",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.90730849595,5951651.273221608,"13N","Pacific Standard Time",2010-05-20 20:00:00.000
76371242,2010-05-21 04:00:00.000,-107.55333,53.68617,,0.0,180.0,"0",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331390.7043830144,5951633.857318574,"13N","Pacific Standard Time",2010-05-20 21:00:00.000
76371243,2010-05-21 05:00:00.000,-107.553,53.68617,,0.0,1.0,"599",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331412.49164858036,5951633.074490022,"13N","Pacific Standard Time",2010-05-20 22:00:00.000
76371244,2010-05-21 06:00:00.000,-107.55317,53.68617,,0.0,319.0,"597",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-20 23:00:00.000
76371245,2010-05-21 07:00:00.000,-107.55317,53.68633,,0.0,293.0,"612",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.90730849595,5951651.273221608,"13N","Pacific Standard Time",2010-05-21 00:00:00.000
76371246,2010-05-21 08:00:00.000,-107.55317,53.68617,,0.0,336.0,"611",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-21 01:00:00.000
76371247,2010-05-21 09:00:00.000,-107.55317,53.68617,,0.0,145.0,"611",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-21 02:00:00.000
76371248,2010-05-21 10:00:00.000,-107.55317,53.68617,,0.0,315.0,"601",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.2679055047,5951633.477752691,"13N","Pacific Standard Time",2010-05-21 03:00:00.000
76371249,2010-05-21 11:00:00.000,-107.55317,53.68633,,0.0,163.0,"576",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331401.90730849595,5951651.273221608,"13N","Pacific Standard Time",2010-05-21 04:00:00.000
76371250,2010-05-21 12:00:00.000,-107.55283,53.68633,,0.0,240.0,"576",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",331424.3547098802,5951650.466724548,"13N","Pacific Standard Time",2010-05-21 05:00:00.000
76371251,2010-05-21 13:00:00.000,-107.5285,53.6735,,0.0,94.0,"581",,,,"BreedingGrounds",true,"gps","Cathartes aura","65545","Leo","Turkey Vulture Acopian Center USA GPS",332979.8967529722,5950166.052704226,"13N","Pacific Standard Time",2010-05-21 06:00:00.000
